,,,34,User logs out and then logs back in to the Marketplace.,,"User successfully logs back in and all previously entered ""Sponsor Account"" details and uploaded assets are visible and match the values captured during account creation.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,**Automation Only**,Continue to SAC-3 **this may be a separate test**,,,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Account Creation SAC-2,,Manual Testing Complete,,OUT OF SYNC,,,"Execution start date: 01/05
Execution completion: 01/05",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SR-1 test user: ####,,,,,,,
SAC-2,"User is a sponsor who has entered the Marketplace for the first time. User initially attempts to proceed with missing or incorrect required information, then corrects it. Throughout the Sponsor account creation process, they continue entering invalid information but resolve each issue before moving forward. Eventually the user is able to view the created account, verify the information, and see the account is now listed as ""Approved"" by default"".",The user has successfully registered for a Marketplace account and selected options indicating they are a sponsor who wants to list assets on the marketplace.,1,"User Selects ""Setup Sponsor Account"" in the hero section.",,"User is directed to the ""Personal Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",OUT OF SYNC,,,Manual Testing Complete
,,,2,"User clears out first name from the ""First Name"" field ",,User is able to delete information with no errors,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User clicks the ""Save & Next"" button.",,"An error message appears: ""First Name is required."" and ""Date of Birth Required"" The user remains on the ""Sponsor Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User enters their first name into the ""First Name"" field.","""SAC-TestF2""","The ""First Name"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User clears the ""Last Name"" field ",,User is able to delete information with no errors,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User clicks the ""Save & Next"" button.",,"An error message appears: ""Last Name is required."" and ""Date of Birth Required"" The user remains on the ""Sponsor Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User enters their last name into the ""Last Name"" field.","""SAC-TestL2""","The ""Last Name"" field now contains the entered information, and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,,"User clicks the ""Save & Next"" button.",,"An error message appears: ""Date of Birth required"" The user remains on the ""Sponsor Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,,"User enters a valid date of birth in the ""Date of Birth Field""","""01/01/2000""","User is able to enter information in the ""Date of Birth"" field and the error message disappears. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User enters an invalid phone number into the ""Phone Number"" field and clicks the ""Save & Next"" button.","""123""","An error message appears: ""Please enter a valid phone number"" The user remains on the ""Sponsor Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User enters their phone number into the ""Phone Number"" field.","""123-456-7812""","The ""Phone Number"" field now contains the entered information, and the error message disappears.User can't click into the email address box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User leaves the ""Address"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""Address is required."" The user remains on the ""Sponsor Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User enters an address into the ""Address"" field.","""0002-SAC Address Test""","The ""Address"" field now contains the entered information, and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User enters an invalid zip code into the ""Zip Code"" field and clicks the ""Save & Next"" button.","""812""","An error message appears: ""Zip code must be 5 digits"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User attempts to enter special characters into the ""Zip Code"" field.","""&*^%)""",User is unable to enter the special characters into the field.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User enters a zip code into the ""Zip Code"" field.","""21112""","The ""Zip Code"" field now contains the entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User enters a valid city into the ""City"" field.","""Test-'Sac.Two""","The ""City"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User doesn't select a state from the ""State"" dropdown and clicks the ""Save & Next"" button.",,"An error message appears: ""State is required."" The user remains on the ""Sponsor Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User selects an option from the ""State"" dropdown.","""FL""","The ""State"" field now says the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User selects the ""Save & Next"" button.",,"User is directed to the ""Company Details"" form. All content loads properly.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User clears the ""Company Name"" field ",,User is able to delete information with no errors,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User clicks the ""Save & Next"" button.",,"An error message appears: ""Company Name is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,"User enters a valid company name into the ""Company Name"" field.","""Company SAC-2""","The ""Company Name"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,22,"User doesn't select a company type from the ""Company Type"" dropdown and clicks the ""Save & Next"" button.",,"An error message appears: ""Company Type is required."" The user remains on the the entered information form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,"User selects an option from the ""Company Type"" dropdown.","""LLC""","The ""Company Type"" field now says the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,27,"User leaves the ""EIN"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""EIN is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,28,"User enters a valid EIN into the ""EIN"" field.","""00-0000002""","The ""EIN"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,29,"User leaves the ""Incoporation Date"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""This field is required!"" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,30,"User enters a valid date into the ""Incorporation Date"" field.","""07/01/2025""","The ""Incorporation Date"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,31,"User leaves the ""State of Incorporation"" field blank.",,"An error message appears: ""This field is required!"" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,32,"User selects an option from the ""State of Incorporation"" dropdown.","""GA""",The dropdown now reflects the selected option and the error message disappears.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,33,"User leaves the ""Tax Reporting"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""Tax Reporting is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,34,"User selects an option in the ""Tax Reporting"" dropdown.","""1099-DIV""","The ""Tax Reporting"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,35,"User enters an invalid selection into the ""SEC Reg. Number"" field and clicks the ""Save & Next"" button.","""123""","An error message appears: ""Please match the requested format"" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,36,"User removes the information from the ""SEC Reg. Number"" Field.",,The error messages dissapears.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,37,User enters valid SEC Reg number.,"""100-000023""","User sees valid ""SEC Reg. Number"" in field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,38,"User leaves the ""Address"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""Address is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,39,"User enters a valid company address into the ""Address"" field.","""0002-SAC Company Address Test""","The ""Address"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,40,"User leaves the ""Zip Code"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""Zip Code is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,41,"User enters a valid zip code into the ""Zip Code"" field.","""21112""","The ""Zip Code"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,42,"User clears the ""Zip Code"" field, user clicks the ""Save and Next"" button. ",,"An error message appears: ""Zip Code is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,43,"User leaves the ""City"" field blank and clicks the ""Save & Next"" button.",,"An error message appears: ""City is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,44,"User enters a valid city into the ""City"" field.","""Test-SacTwoComp""","The ""City"" field now contains the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,Not able to use special characters,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/163,
,,,45,"User doesn't select a state from the ""State"" dropdown and clicks the ""Save & Next"" button.",,"An error message appears: ""State is required."" The user remains on the ""Company Details"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,46,"User selects an option from the ""State"" dropdown.","""MI""","The ""State"" field now says the entered information and the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,47,"User selects the ""Save & Next"" button.",,"User is directed to the ""Company Social & Marketing"" form. All content loads properly.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,52,"User doesn't upload a company logo and clicks the ""Save & Next"" button.",,"An error message appears: ""Company Logo is required"" The user remains on the ""Company Social & Marketing"" form.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
